Chrom,Start,End,ATAC,H3K27ac,H3K9me3,PC1,PC2
chr6,132400000,132600000,0.262525,0.191103,0.308002,0.029362989167,0.047316209002
chr6,132600000,132800000,0.271859,0.228371,0.262783,0.032956889539,0.045665623103
chr6,132800000,133000000,0.271859,0.228371,0.262783,0.032956889539,0.035778642744
chr6,133000000,133200000,0.280415,0.43025,0.256356,0.039860458157,0.029211208762
chr6,133200000,133400000,0.280415,0.479067,0.346327,0.039860458157,0.029211208762
chr6,133400000,133600000,0.217993,0.7787,0.569499,0.052250636426,0.033875673862
chr6,133600000,133800000,0.214493,0.7787,0.569499,0.052250636426,0.033875673862
chr6,133800000,134000000,0.303168,0.391731,0.297486,0.049777565162,0.031136181885
chr6,134000000,134200000,0.303168,0.626235,0.240232,0.064443013616,0.022682311134
chr6,134200000,134400000,0.257858,0.973494,0.37472,0.064443013616,0.021749128636
chr6,134400000,134600000,0.257858,0.973494,0.37472,0.055916080892,0.022904576734
chr6,134600000,134800000,0.223632,0.644154,0.345509,0.055268024104,0.026686079047
chr6,134800000,135000000,0.2318,0.450194,0.246074,0.045250930359,0.027777757458
chr6,135000000,135200000,0.2318,0.20557,0.246074,0.045932400428,0.028718431674
chr6,135200000,135400000,0.21002,0.319696,0.3177,0.045932400428,0.028718431674
chr6,135400000,135600000,0.21002,0.360119,0.402295,0.041171904056,0.021585913086
chr6,135600000,135800000,0.238606,0.757864,0.402295,0.04918665321,0.023686143659
chr6,135800000,136000000,0.238606,0.757864,0.341536,0.052716547494,0.029512503195
chr6,136000000,136200000,0.408761,0.696603,0.279258,0.052716547494,0.029512503195
chr6,136200000,136400000,0.451543,1.41029,0.282646,0.064119273738,0.035926428672
chr6,136400000,136600000,0.451543,1.41029,0.282646,0.064119273738,0.036377619595
chr6,136600000,136800000,0.269137,0.302729,0.232754,0.047179489974,0.041900309475
chr6,136800000,137000000,0.232383,0.308206,0.446696,0.041184478062,0.051327178178
chr6,137000000,137200000,0.258636,0.464422,0.446696,0.038037085741,0.051327178178
chr6,137200000,137400000,0.258636,0.464422,0.354506,0.038037085741,0.049625152297
chr6,137400000,137600000,0.207881,0.433167,0.354506,0.03581555598,0.050681187748
chr6,137600000,137800000,0.24794,0.433167,0.301692,0.03581555598,0.050681187748
chr6,137800000,138000000,0.24794,0.289453,0.284633,0.035570302595,0.05243343893
chr6,138000000,138200000,0.214493,0.269866,0.193611,0.03065729651,0.053236811857
chr6,138200000,138400000,0.336226,0.470911,0.180174,0.046931741361,0.057080785722
chr6,138400000,138600000,0.336226,0.470911,0.179239,0.046931741361,0.057080785722
chr6,138600000,138800000,0.25708,0.28463,0.200739,0.037818296353,0.055431102911
chr6,138800000,139000000,0.239967,0.25016,0.203309,0.026354311225,0.053930400587
chr6,139000000,139200000,0.268748,0.256888,0.224458,0.020017410157,0.053930400587
chr6,139200000,139400000,0.268748,0.33446,0.231235,0.022914702502,0.047794838575
chr6,139400000,139600000,0.201075,0.33446,0.310339,0.022914702502,0.047794838575
chr6,139600000,139800000,0.149931,0.285285,0.310339,0.0196298157,0.038236990311
chr6,139800000,140000000,0.149736,0.256471,0.377875,0.011583798569,0.030286548323
chr6,140000000,140200000,0.130096,0.256471,0.377875,0.009362740251,0.029330967461
chr6,140200000,140400000,0.111816,0.187055,0.399608,0.004458600641,0.028157717627
chr6,140400000,140600000,0.111816,0.187055,0.399608,0.003588102058,0.028157717627
chr6,140600000,140800000,0.105788,0.142405,0.339082,0.002777552292,0.023552324652
chr6,140800000,141000000,0.105788,0.142405,0.329852,0.002156022704,0.02742220162
chr6,141000000,141200000,0.134568,0.146036,0.325762,0.00553904151,0.031121100748
chr6,141200000,141400000,0.134568,0.163777,0.355207,0.008278535106,0.034646025812
chr6,141400000,141600000,0.135152,0.163777,0.355207,0.008278535106,0.034646025812
chr6,141600000,141800000,0.135152,0.0719762,0.274467,-0.005928741269,0.032550923866
chr6,141800000,142000000,0.185323,0.196223,0.292578,0.00998421878,0.037475740381
chr6,142000000,142200000,0.328448,0.859964,0.326346,0.038243215266,0.054489099936
chr6,142200000,142400000,0.328448,0.859964,0.349949,0.038243215266,0.054489099936
chr6,142400000,142600000,0.206714,0.210035,0.349949,0.019115603367,0.050880940782
chr6,142600000,142800000,0.428791,0.46472,0.274584,0.034686002209,0.058125076409
chr6,142800000,143000000,0.428791,0.46472,0.239063,0.034686002209,0.058125076409
chr6,143000000,143200000,0.186879,0.221346,0.260446,0.021379444376,0.053649230761
chr6,143200000,143400000,0.383675,0.398161,0.260446,0.029393623887,0.064029763246
chr6,143400000,143600000,0.383675,0.398161,0.238596,0.029712315179,0.064029763246
chr6,143600000,143800000,0.209631,0.261353,0.32436,0.029712315179,0.060515319862
chr6,143800000,144000000,0.294028,0.243552,0.32436,0.03005757251,0.061193767669
chr6,144000000,144200000,0.430152,0.629449,0.317817,0.045538248118,0.074659364611
chr6,144200000,144400000,0.430152,0.629449,0.317817,0.045538248118,0.074659364611
chr6,144400000,144600000,0.188823,0.23873,0.240582,0.02357757687,0.049352475423
chr6,144600000,144800000,0.203797,0.250875,0.300407,0.017537679976,0.0566589567
chr6,144800000,145000000,0.203797,0.250875,0.300407,0.017537679976,0.0566589567
chr6,145000000,145200000,0.200102,0.170623,0.273883,-0.000369395609,0.0424771821
chr6,145200000,145400000,0.184934,0.159074,0.29807,-0.006361227197,0.040511049823
chr6,145400000,145600000,0.262525,0.207713,0.29807,-0.001582843326,0.052005032244
chr6,145600000,145800000,0.307835,0.232479,0.284165,-0.000802978496,0.055874928515
chr6,145800000,146000000,0.307835,0.232479,0.246191,-0.000802978496,0.055874928515
chr6,146000000,146200000,0.207297,0.163718,0.246191,-0.00988441991,0.039161844778
chr6,146200000,146400000,0.248912,0.163718,0.257408,-0.00988441991,0.039550679915
chr6,146400000,146600000,0.248912,0.14812,0.266522,-0.011308393547,0.039550679915
chr6,146600000,146800000,0.273804,0.591467,0.330786,0.015544303359,0.058630310608
chr6,146800000,147000000,0.273804,0.591467,0.330786,0.026591698216,0.059218778709
chr6,147000000,147200000,0.231994,0.410306,0.302159,0.026591698216,0.059218778709
chr6,147200000,147400000,0.242884,0.280999,0.277155,0.013566005003,0.049301098317
chr6,147400000,147600000,0.242884,0.155681,0.277155,-0.000430610358,0.049301098317
chr6,147600000,147800000,0.163154,0.121687,0.248995,-0.002880367194,0.043382239784
chr6,147800000,148000000,0.176183,0.230395,0.294681,0.002171324169,0.059650596989
chr6,148000000,148200000,0.215659,0.286714,0.294681,0.023734424348,0.071889168367
chr6,148200000,148400000,0.24619,0.286714,0.179823,0.023734424348,0.071889168367
chr6,148400000,148600000,0.24619,0.249863,0.347846,0.021274931685,0.071242765701
chr6,148600000,148800000,0.220521,0.204855,0.347846,0.024246462679,0.062734827642
chr6,148800000,149000000,0.286638,0.511811,0.353571,0.04259066841,0.06208221491
chr6,149000000,149200000,0.286638,0.511811,0.353571,0.043392723669,0.06208221491
chr6,149200000,149400000,0.322808,0.436263,0.303678,0.051175856663,0.051476538113
chr6,149400000,149600000,0.322808,0.356904,0.163232,0.064798096074,0.051476538113
chr6,149600000,149800000,0.61353,0.763162,0.222238,0.080459365271,0.05938297614
chr6,149800000,150000000,0.61353,0.763162,0.230768,0.080459365271,0.07464969123
chr6,150000000,150200000,0.471183,0.260579,0.274584,0.053892004017,0.07464969123
chr6,150200000,150400000,0.255913,0.253494,0.28031,0.042799877318,0.061618907674
chr6,150400000,150600000,0.240939,0.187174,0.28031,0.0320997254,0.058493475309
chr6,150600000,150800000,0.35295,0.574678,0.241167,0.054773268273,0.05832785183
chr6,150800000,151000000,0.361117,0.934083,0.28954,0.069239693149,0.061821494286
chr6,151000000,151200000,0.455043,0.934083,0.28954,0.069239693149,0.061821494286
chr6,151200000,151400000,0.455043,0.58474,0.268859,0.06386922559,0.063617615937
chr6,151400000,151600000,0.297139,0.232538,0.303795,0.018299763689,0.063617615937
chr6,151600000,151800000,0.22266,0.152347,0.303795,0.000431063417,0.053332018141
chr6,151800000,152000000,0.217993,0.212773,0.290709,0.0034020258,0.057797127453
chr6,152000000,152200000,0.31503,0.287488,0.225977,0.024804895179,0.064325761632
chr6,152200000,152400000,0.31503,0.287488,0.235208,0.024804895179,0.064325761632
chr6,152400000,152600000,0.248329,0.25534,0.256356,0.012554620837,0.055211367566
chr6,152600000,152800000,0.30064,0.180804,0.292345,0.000330947866,0.049110187443
chr6,152800000,153000000,0.372396,0.483354,0.292345,0.017444965146,0.065425395106
chr6,153000000,153200000,0.372396,0.483354,0.29176,0.017444965146,0.065425395106
chr6,153200000,153400000,0.187462,0.114007,0.240349,-0.007164024118,0.043088770405
chr6,153400000,153600000,0.144291,0.0654275,0.235441,-0.013786232112,0.028988525817
chr6,153600000,153800000,0.145458,0.0584621,0.28475,-0.01471275923,0.034079570285
chr6,153800000,154000000,0.145458,0.0638796,0.28475,-0.015559434512,0.045465790744
chr6,154000000,154200000,0.200686,0.203605,0.249813,-0.002700589829,0.070251726211
chr6,154200000,154400000,0.344783,0.466863,0.239765,0.023782727583,0.086884587307
chr6,154400000,154600000,0.344783,0.466863,0.19735,0.033301399383,0.086884587307
chr6,154600000,154800000,0.344005,0.280701,0.196649,0.037763334292,0.069770711241
chr6,154800000,155000000,0.267581,0.431083,0.178655,0.049929814353,0.073228228791
chr6,155000000,155200000,0.276721,0.431083,0.287437,0.049929814353,0.073228228791
chr6,155200000,155400000,0.276721,0.362441,0.395401,0.024695797669,0.064677775197
chr6,155400000,155600000,0.15946,0.362441,0.395401,0.016361118429,0.050698274102
chr6,155600000,155800000,0.135346,0.228193,0.401944,0.001450475075,0.038176243228
chr6,155800000,156000000,0.136707,0.129724,0.401944,-0.002832232089,0.034035735818
chr6,156000000,156200000,0.139624,0.107935,0.376005,-0.003383646745,0.039377182407
chr6,156200000,156400000,0.139624,0.0937655,0.349715,0.003704598447,0.05260283162
chr6,156400000,156600000,0.309001,0.319219,0.331838,0.025865145693,0.059447049432
chr6,156600000,156800000,0.347311,0.460076,0.331838,0.036253994558,0.059447049432
chr6,156800000,157000000,0.347311,0.460076,0.167555,0.042764363162,0.061746008395
chr6,157000000,157200000,0.57211,0.365179,0.187886,0.054644204507,0.071678722836
chr6,157200000,157400000,0.57211,0.365179,0.189522,0.054644204507,0.071678722836
chr6,157400000,157600000,0.336615,0.355892,0.19104,0.060482799148,0.068403059756
chr6,157600000,157800000,0.337393,0.523479,0.235208,0.062922356986,0.052641749215
chr6,157800000,158000000,0.538468,0.927534,0.235208,0.072341823982,0.047280020118
chr6,158000000,158200000,0.538468,0.927534,0.182628,0.072341823982,0.047280020118
chr6,158200000,158400000,0.291305,0.375181,0.182628,0.065951548413,0.048874498809
chr6,158400000,158600000,0.504631,0.498356,0.196883,0.065951548413,0.054126402276
chr6,158600000,158800000,0.515327,0.882229,0.319102,0.064944300857,0.054126402276
chr6,158800000,159000000,0.515327,0.882229,0.319102,0.064944300857,0.069442375203
chr6,159000000,159200000,0.387953,0.169671,0.312792,0.028685361537,0.069442375203
chr6,159200000,159400000,0.218382,0.0998975,0.326463,0.006405107894,0.063365274636
chr6,159400000,159600000,0.501325,0.528897,0.326463,0.034445065051,0.06483048754
chr6,159600000,159800000,0.501325,0.528897,0.279608,0.037015459036,0.080588237192
chr6,159800000,160000000,0.334087,0.365358,0.279608,0.037511766642,0.080588237192
chr6,160000000,160200000,0.417901,1.07178,0.388975,0.049648390271,0.071776187766
chr6,160200000,160400000,0.417901,1.07178,0.388975,0.049648390271,0.071776187766
chr6,160400000,160600000,0.262525,0.244743,0.30917,0.019013501272,0.06722865974
chr6,160600000,160800000,0.257469,0.167051,0.288372,0.003910975635,0.055457466225
chr6,160800000,161000000,0.257469,0.197592,0.288372,0.014932591152,0.069274324184
chr6,161000000,161200000,0.296361,0.271831,0.263133,0.014932591152,0.072138416642
chr6,161200000,161400000,0.296361,0.634688,0.301225,0.011332543619,0.072138416642
chr6,161400000,161600000,0.260386,0.634688,0.301225,0.005888370955,0.070239742912
chr6,161600000,161800000,0.185712,0.24897,0.241517,0.004378051669,0.060305814271
chr6,161800000,162000000,0.223438,0.260043,0.28031,0.00451951714,0.060305814271
chr6,162000000,162200000,0.223438,0.260043,0.28031,0.00451951714,0.055183562686
chr6,162200000,162400000,0.186684,0.11996,0.268742,-0.003683657094,0.035635049081
chr6,162400000,162600000,0.198547,0.103112,0.268742,-0.005548998057,0.035063546167
chr6,162600000,162800000,0.198547,0.103112,0.264652,-0.010273761078,0.034323179453
chr6,162800000,163000000,0.227716,0.12127,0.264652,-0.009796377653,0.048637398141
chr6,163000000,163200000,0.232189,0.277248,0.260563,0.010315140033,0.083493578678
chr6,163200000,163400000,0.377647,0.45317,0.291176,0.015646563398,0.083493578678
chr6,163400000,163600000,0.377647,0.45317,0.291176,0.015646563398,0.072295680663
chr6,163600000,163800000,0.271859,0.11621,0.276454,0.001498506493,0.072295680663
chr6,163800000,164000000,0.271859,0.11621,0.300874,-0.010695138835,0.0473015719
chr6,164000000,164200000,0.206908,0.0857285,0.300874,-0.013905576438,0.045124195915
chr6,164200000,164400000,0.138263,0.0522706,0.290475,-0.013905576438,0.029071169591
chr6,164400000,164600000,0.111427,0.0490557,0.290475,-0.010304645859,0.026602393131
chr6,164600000,164800000,0.158682,0.0614983,0.26103,-0.010304645859,0.036537088245
chr6,164800000,165000000,0.199713,0.0957897,0.306015,-0.012571321126,0.0448325346
chr6,165000000,165200000,0.231411,0.124723,0.312675,0.00099204321,0.075667479838
chr6,165200000,165400000,0.231411,0.377027,0.312675,0.030372203787,0.075667479838
chr6,165400000,165600000,0.334671,0.413045,0.274,0.031766391336,0.089621530176
chr6,165600000,165800000,0.547413,0.742206,0.325411,0.049319706717,0.109844427993
chr6,165800000,166000000,0.547413,0.742206,0.488643,0.049319706717,0.109844427993
chr6,166000000,166200000,0.413428,0.651715,0.488643,0.039886804767,0.078282116275
chr6,166200000,166400000,0.353533,0.22855,0.229132,0.036082953644,0.086515600673
chr6,166400000,166600000,0.410706,0.142107,0.235441,0.034686656096,0.086515600673
chr6,166600000,166800000,0.410706,0.201641,0.241868,0.034686656096,0.075032782522
chr6,166800000,167000000,0.306668,0.201641,0.241868,0.031919235215,0.060056293594
chr6,167000000,167200000,0.341477,0.20176,0.205412,0.033862856488,0.059333564849
chr6,167200000,167400000,0.341477,0.20176,0.224692,0.034008090148,0.059333564849
chr6,167400000,167600000,0.28236,0.155859,0.224692,0.034008090148,0.057350318916
chr6,167600000,167800000,0.286444,0.322375,0.1755,0.044465093612,0.047473584696
chr6,167800000,168000000,0.374146,0.384528,0.199453,0.047428344575,0.068250304768
chr6,168000000,168200000,0.374146,0.560926,0.199453,0.047428344575,0.068250304768
chr6,168200000,168400000,0.339338,0.560926,0.261498,0.040327481861,0.064867552974
chr6,168400000,168600000,0.233161,0.107101,0.314311,0.022566731087,0.054547623772
chr6,168600000,168800000,0.248912,0.168123,0.314311,0.023311491525,0.05006186241
chr6,168800000,169000000,0.248912,0.372264,0.32436,0.039944213491,0.052616479685
chr6,169000000,169200000,0.284888,0.506215,0.35287,0.044039791074,0.054826047485
chr6,169200000,169400000,0.284888,0.506215,0.356609,0.044039791074,0.054826047485
chr6,169400000,169600000,0.414984,0.469244,0.356609,0.043800331081,0.047825498457
chr6,169600000,169800000,0.414984,0.469244,0.252851,0.043800331081,0.066628700155
chr6,169800000,170000000,0.331754,0.200093,0.280426,0.026385125861,0.066628700155
chr6,170000000,170200000,0.333698,0.257185,0.280426,0.03737823896,0.071297392269
chr6,170200000,170400000,0.36384,0.257185,0.219317,0.03737823896,0.071297392269
chr6,170400000,170600000,0.36384,0.249208,0.219317,0.034284381741,0.062379204545
chr6,170600000,170800000,0.0225577,0.00589383,0.0219667,0.0,0.00360505476
chr6,170800000,170805979,0.0,0.0,0.0,0.0,0.0
